id,name,picture_url,genre1_id,genre1_name,genre2_id,genre2_name,genre3_id,genre3_name,genre4_id,genre4_name,genre5_id,genre5_name,genre6_id,genre6_name,genre7_id,genre7_name,genre8_id,genre8_name
177,"Tsubasa Chronicle",https://cdn.myanimelist.net/images/anime/9/65,1,Action,2,Adventure,10,Fantasy,22,Romance,27,Shounen,0,blank,0,blank,0,"blank"
178,"Ultra Maniac",https://cdn.myanimelist.net/images/anime/8/53,4,Comedy,66,"Mahou Shoujo",22,Romance,23,School,25,Shoujo,0,blank,0,blank,0,"blank"
179,"Ultra Maniac OVA",https://cdn.myanimelist.net/images/anime/2/31,4,Comedy,22,Romance,23,School,0,blank,0,blank,0,blank,0,blank,0,"blank"
180,Vandread,https://cdn.myanimelist.net/images/anime/5/75,1,Action,9,Ecchi,18,Mecha,24,Sci-Fi,29,Space,0,blank,0,blank,0,"blank"
181,"Vandread: The Second Stage",https://cdn.myanimelist.net/images/anime/4/75,1,Action,9,Ecchi,18,Mecha,24,Sci-Fi,29,Space,0,blank,0,blank,0,"blank"
182,"Tenkuu no Escaflowne",https://cdn.myanimelist.net/images/anime/5/30,2,Adventure,10,Fantasy,62,Isekai,64,"Love Polygon",18,Mecha,40,Psychological,22,Romance,0,"blank"
183,Whistle!,https://cdn.myanimelist.net/images/anime/8/17,23,School,27,Shounen,30,Sports,77,"Team Sports",0,blank,0,blank,0,blank,0,"blank"
184,"Xenosaga The Animation",https://cdn.myanimelist.net/images/anime/3/75,1,Action,18,Mecha,24,Sci-Fi,29,Space,0,blank,0,blank,0,blank,0,"blank"
185,"Initial D First Stage",https://cdn.myanimelist.net/images/anime/1384,1,Action,8,Drama,3,Racing,42,Seinen,0,blank,0,blank,0,blank,0,"blank"
186,"Initial D Second Stage",https://cdn.myanimelist.net/images/anime/8/12,1,Action,8,Drama,3,Racing,42,Seinen,0,blank,0,blank,0,blank,0,"blank"
187,"Initial D Third Stage",https://cdn.myanimelist.net/images/anime/13/4,1,Action,8,Drama,3,Racing,22,Romance,42,Seinen,0,blank,0,blank,0,"blank"
188,"Gosenzo San'e",https://cdn.myanimelist.net/images/anime/13/7,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
189,"Love Hina",https://cdn.myanimelist.net/images/anime/1153,4,Comedy,9,Ecchi,35,Harem,22,Romance,27,Shounen,0,blank,0,blank,0,"blank"
190,"Love Hina Again",https://cdn.myanimelist.net/images/anime/3/10,4,Comedy,9,Ecchi,22,Romance,27,Shounen,0,blank,0,blank,0,blank,0,"blank"
191,"Love Hina Christmas Special: Silent Eve",https://cdn.myanimelist.net/images/anime/11/8,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
192,"Love Hina Haru Special: Kimi Sakura Chiru Nak",https://cdn.myanimelist.net/images/anime/12/8,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
193,Maburaho,https://cdn.myanimelist.net/images/anime/9/79,4,Comedy,8,Drama,9,Ecchi,35,Harem,22,Romance,23,School,0,blank,0,"blank"
194,"Macross Zero",https://cdn.myanimelist.net/images/anime/12/7,1,Action,2,Adventure,18,Mecha,38,Military,24,Sci-Fi,0,blank,0,blank,0,"blank"
195,Onegai☆Teacher,https://cdn.myanimelist.net/images/anime/1371,8,Drama,22,Romance,23,School,24,Sci-Fi,0,blank,0,blank,0,blank,0,"blank"
196,Onegai☆Twins,https://cdn.myanimelist.net/images/anime/1621,4,Comedy,8,Drama,35,Harem,23,School,24,Sci-Fi,0,blank,0,blank,0,"blank"
197,Rizelmine,https://cdn.myanimelist.net/images/anime/7/22,4,Comedy,9,Ecchi,22,Romance,23,School,24,Sci-Fi,0,blank,0,blank,0,"blank"
198,"Speed Grapher",https://cdn.myanimelist.net/images/anime/13/1,1,Action,50,"Adult Cast",58,Gore,7,Mystery,68,"Organized Crime",40,Psychological,31,"Super Power",37,"Supernatural"
199,"Sen to Chihiro no Kamikakushi",https://cdn.myanimelist.net/images/anime/6/79,2,Adventure,46,"Award Winning",6,Mythology,37,Supernatural,0,blank,0,blank,0,blank,0,"blank"
200,"Tenshi na Konamaiki",https://cdn.myanimelist.net/images/anime/1644,4,Comedy,65,"Magical Sex Shift",22,Romance,27,Shounen,0,blank,0,blank,0,blank,0,"blank"
201,"Video Girl Ai",https://cdn.myanimelist.net/images/anime/2/22,4,Comedy,8,Drama,9,Ecchi,64,"Love Polygon",22,Romance,27,Shounen,0,blank,0,"blank"
202,"Wolf's Rain",https://cdn.myanimelist.net/images/anime/5/59,1,Action,2,Adventure,8,Drama,10,Fantasy,7,Mystery,24,Sci-Fi,0,blank,0,"blank"
203,"Words Worth",https://cdn.myanimelist.net/images/anime/12/6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
204,Yumeria,https://cdn.myanimelist.net/images/anime/1135,1,Action,4,Comedy,9,Ecchi,35,Harem,31,"Super Power",0,blank,0,blank,0,"blank"
205,"Samurai Champloo",https://cdn.myanimelist.net/images/anime/1375,1,Action,2,Adventure,4,Comedy,13,Historical,21,Samurai,0,blank,0,blank,0,"blank"
206,"Lodoss-tou Senki: Eiyuu Kishi Den",https://cdn.myanimelist.net/images/anime/1065,1,Action,2,Adventure,8,Drama,10,Fantasy,22,Romance,0,blank,0,blank,0,"blank"
207,"Lodoss-tou Senki",https://cdn.myanimelist.net/images/anime/1644,1,Action,2,Adventure,10,Fantasy,0,blank,0,blank,0,blank,0,blank,0,"blank"
208,"R.O.D: Read or Die",https://cdn.myanimelist.net/images/anime/1824,1,Action,50,"Adult Cast",2,Adventure,13,Historical,7,Mystery,24,Sci-Fi,0,blank,0,"blank"
209,"R.O.D: The TV",https://cdn.myanimelist.net/images/anime/3/73,1,Action,2,Adventure,4,Comedy,8,Drama,24,Sci-Fi,31,"Super Power",0,blank,0,"blank"
210,"Ranma ½",https://cdn.myanimelist.net/images/anime/13/6,1,Action,4,Comedy,9,Ecchi,10,Fantasy,65,"Magical Sex Shift",17,"Martial Arts",27,Shounen,0,"blank"
211,"Pure Mail",https://cdn.myanimelist.net/images/anime/1518,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
212,"Project A-Ko",https://cdn.myanimelist.net/images/anime/2/58,1,Action,2,Adventure,4,Comedy,18,Mecha,24,Sci-Fi,31,"Super Power",0,blank,0,"blank"
213,"Pia Carrot e Youkoso!!",https://cdn.myanimelist.net/images/anime/1111,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
214,"Pia Carrot e Youkoso!! 2",https://cdn.myanimelist.net/images/anime/1610,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
215,"Pia Carrot e Youkoso!! 2 DX",https://cdn.myanimelist.net/images/anime/11/5,4,Comedy,22,Romance,0,blank,0,blank,0,blank,0,blank,0,blank,0,"blank"
216,"Pia Carrot e Youkoso!!: Sayaka no Koi Monogat",https://cdn.myanimelist.net/images/anime/1860,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
217,"Shin Angel",https://cdn.myanimelist.net/images/anime/1268,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
218,"Kidou Senkan Nadesico",https://cdn.myanimelist.net/images/anime/3/53,1,Action,18,Mecha,38,Military,20,Parody,22,Romance,24,Sci-Fi,29,Space,0,"blank"
219,"Kidou Senkan Nadesico: The Prince of Darkness",https://cdn.myanimelist.net/images/anime/10/5,1,Action,46,"Award Winning",8,Drama,18,Mecha,40,Psychological,24,Sci-Fi,29,Space,0,"blank"
220,"Kuro no Danshou",https://cdn.myanimelist.net/images/anime/10/2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
221,"Mezzo Forte",https://cdn.myanimelist.net/images/anime/6/37,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
222,"Mezzo DSA",https://cdn.myanimelist.net/images/anime/9/32,1,Action,2,Adventure,4,Comedy,7,Mystery,24,Sci-Fi,0,blank,0,blank,0,"blank"
223,"Dragon Ball",https://cdn.myanimelist.net/images/anime/1887,1,Action,2,Adventure,4,Comedy,10,Fantasy,17,"Martial Arts",27,Shounen,31,"Super Power",0,"blank"
225,"Dragon Ball GT",https://cdn.myanimelist.net/images/anime/1262,1,Action,2,Adventure,4,Comedy,10,Fantasy,17,"Martial Arts",27,Shounen,31,"Super Power",0,"blank"
226,"Elfen Lied",https://cdn.myanimelist.net/images/anime/1780,1,Action,8,Drama,58,Gore,14,Horror,40,Psychological,22,Romance,42,Seinen,37,"Supernatural"
227,FLCL,https://cdn.myanimelist.net/images/anime/7/77,1,Action,5,"Avant Garde",4,Comedy,18,Mecha,20,Parody,40,Psychological,24,Sci-Fi,41,"Suspense"
228,"Jigoku Shoujo",https://cdn.myanimelist.net/images/anime/4/86,14,Horror,7,Mystery,40,Psychological,37,Supernatural,41,Suspense,0,blank,0,blank,0,"blank"
229,"Ninin ga Shinobuden",https://cdn.myanimelist.net/images/anime/8/65,4,Comedy,17,"Martial Arts",20,Parody,0,blank,0,blank,0,blank,0,blank,0,"blank"
230,"Air Master",https://cdn.myanimelist.net/images/anime/2/21,1,Action,4,Comedy,17,"Martial Arts",42,Seinen,0,blank,0,blank,0,blank,0,"blank"
231,"Asagiri no Miko",https://cdn.myanimelist.net/images/anime/3/75,1,Action,4,Comedy,10,Fantasy,6,Mythology,42,Seinen,0,blank,0,blank,0,"blank"
232,"Cardcaptor Sakura",https://cdn.myanimelist.net/images/anime/8/60,2,Adventure,4,Comedy,8,Drama,10,Fantasy,66,"Mahou Shoujo",22,Romance,23,School,25,"Shoujo"
233,"Daa! Daa! Daa!",https://cdn.myanimelist.net/images/anime/3/21,53,Childcare,4,Comedy,24,Sci-Fi,25,Shoujo,0,blank,0,blank,0,blank,0,"blank"
234,"Dan Doh!!",https://cdn.myanimelist.net/images/anime/3/15,2,Adventure,27,Shounen,30,Sports,0,blank,0,blank,0,blank,0,blank,0,"blank"
235,"Meitantei Conan",https://cdn.myanimelist.net/images/anime/7/75,2,Adventure,4,Comedy,39,Detective,7,Mystery,27,Shounen,0,blank,0,blank,0,"blank"
236,"E's Otherwise",https://cdn.myanimelist.net/images/anime/2/62,1,Action,2,Adventure,8,Drama,38,Military,24,Sci-Fi,27,Shounen,31,"Super Power",37,"Supernatural"
237,"Koukyoushihen Eureka Seven",https://cdn.myanimelist.net/images/anime/12/3,2,Adventure,8,Drama,18,Mecha,22,Romance,24,Sci-Fi,0,blank,0,blank,0,"blank"
238,"Rekka no Honoo",https://cdn.myanimelist.net/images/anime/1646,1,Action,2,Adventure,17,"Martial Arts",27,Shounen,31,"Super Power",0,blank,0,blank,0,"blank"
239,Gankutsuou,https://cdn.myanimelist.net/images/anime/1910,46,"Award Winning",8,Drama,7,Mystery,24,Sci-Fi,37,Supernatural,41,Suspense,0,blank,0,"blank"
240,Genshiken,https://cdn.myanimelist.net/images/anime/1890,50,"Adult Cast",4,Comedy,69,"Otaku Culture",20,Parody,42,Seinen,0,blank,0,blank,0,"blank"
241,"Girls Bravo: First Season",https://cdn.myanimelist.net/images/anime/12/4,4,Comedy,9,Ecchi,10,Fantasy,35,Harem,62,Isekai,22,Romance,23,School,27,"Shounen"
242,Gokusen,https://cdn.myanimelist.net/images/anime/6/25,4,Comedy,55,Delinquents,8,Drama,43,Josei,68,"Organized Crime",23,School,36,"Slice of Life",48,"Workplace"
243,Gravitation,https://cdn.myanimelist.net/images/anime/4/21,28,"Boys Love",4,Comedy,19,Music,25,Shoujo,75,Showbiz,0,blank,0,blank,0,"blank"
244,"Agatha Christie no Meitantei Poirot to Marple",https://cdn.myanimelist.net/images/anime/6/31,13,Historical,7,Mystery,0,blank,0,blank,0,blank,0,blank,0,blank,0,"blank"
245,"Great Teacher Onizuka",https://cdn.myanimelist.net/images/anime/13/1,4,Comedy,55,Delinquents,23,School,27,Shounen,48,Workplace,0,blank,0,blank,0,"blank"
246,"Groove Adventure Rave",https://cdn.myanimelist.net/images/anime/9/20,1,Action,2,Adventure,4,Comedy,10,Fantasy,22,Romance,27,Shounen,0,blank,0,"blank"
247,"Harukanaru Toki no Naka de: Hachiyou Shou",https://cdn.myanimelist.net/images/anime/7/72,10,Fantasy,62,Isekai,6,Mythology,73,"Reverse Harem",22,Romance,0,blank,0,blank,0,"blank"
248,"Ichigo 100%",https://cdn.myanimelist.net/images/anime/1157,4,Comedy,9,Ecchi,35,Harem,22,Romance,27,Shounen,0,blank,0,blank,0,"blank"
249,InuYasha,https://cdn.myanimelist.net/images/anime/1589,1,Action,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,"blank"
250,"Konjiki no Gash Bell!!",https://cdn.myanimelist.net/images/anime/1151,1,Action,2,Adventure,4,Comedy,10,Fantasy,6,Mythology,27,Shounen,0,blank,0,"blank"
251,"Kyou kara Maou!",https://cdn.myanimelist.net/images/anime/11/7,2,Adventure,4,Comedy,10,Fantasy,62,Isekai,25,Shoujo,0,blank,0,blank,0,"blank"
252,Madlax,https://cdn.myanimelist.net/images/anime/12/5,8,Drama,38,Military,7,Mystery,40,Psychological,37,Supernatural,0,blank,0,blank,0,"blank"
253,"Jungle wa Itsumo Hare nochi Guu",https://cdn.myanimelist.net/images/anime/10/2,4,Comedy,57,"Gag Humor",23,School,27,Shounen,36,"Slice of Life",0,blank,0,blank,0,"blank"
254,"Jungle wa Itsumo Hare nochi Guu Deluxe",https://cdn.myanimelist.net/images/anime/3/10,4,Comedy,57,"Gag Humor",27,Shounen,36,"Slice of Life",0,blank,0,blank,0,blank,0,"blank"
255,"Jungle wa Itsumo Hare nochi Guu Final",https://cdn.myanimelist.net/images/anime/6/14,46,"Award Winning",4,Comedy,57,"Gag Humor",27,Shounen,36,"Slice of Life",0,blank,0,blank,0,"blank"
256,"Hoshi no Koe",https://cdn.myanimelist.net/images/anime/1980,46,"Award Winning",8,Drama,18,Mecha,22,Romance,24,Sci-Fi,29,Space,0,blank,0,"blank"
257,Ikkitousen,https://cdn.myanimelist.net/images/anime/1097,1,Action,9,Ecchi,17,"Martial Arts",23,School,42,Seinen,31,"Super Power",0,blank,0,"blank"
258,"Hitsuji no Uta",https://cdn.myanimelist.net/images/anime/7/18,8,Drama,14,Horror,42,Seinen,32,Vampire,0,blank,0,blank,0,blank,0,"blank"
259,Happy☆Lesson,https://cdn.myanimelist.net/images/anime/6/15,4,Comedy,35,Harem,22,Romance,23,School,0,blank,0,blank,0,blank,0,"blank"
260,"Happy☆Lesson (TV)",https://cdn.myanimelist.net/images/anime/3/75,4,Comedy,8,Drama,35,Harem,22,Romance,0,blank,0,blank,0,blank,0,"blank"
261,"Happy☆Lesson Advance",https://cdn.myanimelist.net/images/anime/7/75,4,Comedy,35,Harem,22,Romance,0,blank,0,blank,0,blank,0,blank,0,"blank"
262,"Happy☆Lesson The Final",https://cdn.myanimelist.net/images/anime/11/7,4,Comedy,35,Harem,22,Romance,23,School,0,blank,0,blank,0,blank,0,"blank"
263,"Hajime no Ippo",https://cdn.myanimelist.net/images/anime/4/86,54,"Combat Sports",27,Shounen,30,Sports,0,blank,0,blank,0,blank,0,blank,0,"blank"
264,"Hajime no Ippo: Champion Road",https://cdn.myanimelist.net/images/anime/1521,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
265,"Hajime no Ippo: Mashiba vs. Kimura",https://cdn.myanimelist.net/images/anime/4/64,54,"Combat Sports",27,Shounen,30,Sports,0,blank,0,blank,0,blank,0,blank,0,"blank"
266,"Gunparade March: Arata Naru Kougunka",https://cdn.myanimelist.net/images/anime/13/7,1,Action,8,Drama,18,Mecha,38,Military,22,Romance,24,Sci-Fi,0,blank,0,"blank"
267,Gungrave,https://cdn.myanimelist.net/images/anime/11/7,1,Action,50,"Adult Cast",8,Drama,58,Gore,68,"Organized Crime",24,Sci-Fi,31,"Super Power",0,"blank"
268,"Golden Boy",https://cdn.myanimelist.net/images/anime/3/62,50,"Adult Cast",2,Adventure,4,Comedy,9,Ecchi,57,"Gag Humor",42,Seinen,48,Workplace,0,"blank"
269,Bleach,https://cdn.myanimelist.net/images/anime/3/40,1,Action,2,Adventure,10,Fantasy,27,Shounen,0,blank,0,blank,0,blank,0,"blank"
270,Hellsing,https://cdn.myanimelist.net/images/anime/10/1,1,Action,50,"Adult Cast",58,Gore,14,Horror,42,Seinen,37,Supernatural,32,Vampire,0,"blank"
271,"Gad Guard",https://cdn.myanimelist.net/images/anime/5/12,1,Action,2,Adventure,18,Mecha,24,Sci-Fi,0,blank,0,blank,0,blank,0,"blank"
272,Noir,https://cdn.myanimelist.net/images/anime/1054,1,Action,8,Drama,7,Mystery,0,blank,0,blank,0,blank,0,blank,0,"blank"
273,"Mahoutsukai ni Taisetsu na Koto",https://cdn.myanimelist.net/images/anime/13/2,63,Iyashikei,27,Shounen,36,"Slice of Life",0,blank,0,blank,0,blank,0,blank,0,"blank"
274,"Kiddy Grade",https://cdn.myanimelist.net/images/anime/3/73,1,Action,18,Mecha,24,Sci-Fi,29,Space,31,"Super Power",0,blank,0,blank,0,"blank"
275,Love♥Love?,https://cdn.myanimelist.net/images/anime/10/7,4,Comedy,9,Ecchi,35,Harem,22,Romance,0,blank,0,blank,0,blank,0,"blank"
276,"Mahoromatic: Automatic Maiden",https://cdn.myanimelist.net/images/anime/13/2,4,Comedy,9,Ecchi,38,Military,22,Romance,24,Sci-Fi,42,Seinen,0,blank,0,"blank"
277,"Mahoromatic: Motto Utsukushii Mono",https://cdn.myanimelist.net/images/anime/1367,4,Comedy,8,Drama,9,Ecchi,38,Military,22,Romance,24,Sci-Fi,42,Seinen,0,"blank"
278,"Viewtiful Joe",https://cdn.myanimelist.net/images/anime/1/27,1,Action,4,Comedy,24,Sci-Fi,0,blank,0,blank,0,blank,0,blank,0,"blank"
279,"Kyougoku Natsuhiko: Kousetsu Hyaku Monogatari",https://cdn.myanimelist.net/images/anime/2/30,58,Gore,13,Historical,14,Horror,7,Mystery,6,Mythology,40,Psychological,37,Supernatural,0,"blank"
280,"Animal Yokochou",https://cdn.myanimelist.net/images/anime/5/53,2,Adventure,4,Comedy,10,Fantasy,25,Shoujo,0,blank,0,blank,0,blank,0,"blank"
281,"Akane Maniax",https://cdn.myanimelist.net/images/anime/6/52,4,Comedy,18,Mecha,22,Romance,0,blank,0,blank,0,blank,0,blank,0,"blank"
282,"Angel Heart",https://cdn.myanimelist.net/images/anime/1399,1,Action,8,Drama,7,Mystery,22,Romance,42,Seinen,0,blank,0,blank,0,"blank"
283,"Akage no Anne",https://cdn.myanimelist.net/images/anime/1365,8,Drama,13,Historical,0,blank,0,blank,0,blank,0,blank,0,blank,0,"blank"
284,"Area 88 (TV)",https://cdn.myanimelist.net/images/anime/9/75,1,Action,8,Drama,38,Military,22,Romance,27,Shounen,0,blank,0,blank,0,"blank"
285,"Argento Soma",https://cdn.myanimelist.net/images/anime/8/94,1,Action,2,Adventure,8,Drama,18,Mecha,38,Military,24,Sci-Fi,0,blank,0,"blank"
286,"B'T X",https://cdn.myanimelist.net/images/anime/1900,2,Adventure,18,Mecha,24,Sci-Fi,27,Shounen,0,blank,0,blank,0,blank,0,"blank"
287,"Grappler Baki (TV)",https://cdn.myanimelist.net/images/anime/1782,54,"Combat Sports",58,Gore,27,Shounen,30,Sports,0,blank,0,blank,0,blank,0,"blank"
288,"Bakuten Shoot Beyblade",https://cdn.myanimelist.net/images/anime/1429,2,Adventure,4,Comedy,15,Kids,30,Sports,0,blank,0,blank,0,blank,0,"blank"
289,"Comic Party",https://cdn.myanimelist.net/images/anime/1809,4,Comedy,8,Drama,69,"Otaku Culture",0,blank,0,blank,0,blank,0,blank,0,"blank"
290,"Seikai no Monshou",https://cdn.myanimelist.net/images/anime/1585,1,Action,38,Military,22,Romance,24,Sci-Fi,29,Space,0,blank,0,blank,0,"blank"
291,"D.C.S.S: Da Capo Second Season",https://cdn.myanimelist.net/images/anime/8/73,4,Comedy,8,Drama,35,Harem,22,Romance,37,Supernatural,0,blank,0,blank,0,"blank"
292,"Dear Boys",https://cdn.myanimelist.net/images/anime/1141,8,Drama,27,Shounen,30,Sports,77,"Team Sports",0,blank,0,blank,0,blank,0,"blank"
293,"Di Gi Charat",https://cdn.myanimelist.net/images/anime/6/18,4,Comedy,10,Fantasy,57,"Gag Humor",24,Sci-Fi,48,Workplace,0,blank,0,blank,0,"blank"
294,"Divergence Eve",https://cdn.myanimelist.net/images/anime/7/35,2,Adventure,4,Comedy,8,Drama,18,Mecha,38,Military,24,Sci-Fi,29,Space,0,"blank"
295,"Divergence Eve 2: Misaki Chronicles",https://cdn.myanimelist.net/images/anime/1320,2,Adventure,8,Drama,18,Mecha,38,Military,24,Sci-Fi,29,Space,0,blank,0,"blank"
296,"Dragon Drive",https://cdn.myanimelist.net/images/anime/1/22,1,Action,2,Adventure,4,Comedy,10,Fantasy,62,Isekai,23,School,24,Sci-Fi,27,"Shounen"
297,"Grenadier: Hohoemi no Senshi",https://cdn.myanimelist.net/images/anime/1691,1,Action,2,Adventure,4,Comedy,9,Ecchi,27,Shounen,0,blank,0,blank,0,"blank"
298,".hack//Tasogare no Udewa Densetsu",https://cdn.myanimelist.net/images/anime/4/78,2,Adventure,4,Comedy,10,Fantasy,27,Shounen,79,"Video Game",0,blank,0,blank,0,"blank"
299,.hack//Liminality,https://cdn.myanimelist.net/images/anime/7/23,7,Mystery,79,"Video Game",0,blank,0,blank,0,blank,0,blank,0,blank,0,"blank"
300,"3x3 Eyes",https://cdn.myanimelist.net/images/anime/4/26,1,Action,10,Fantasy,58,Gore,14,Horror,6,Mythology,22,Romance,42,Seinen,0,"blank"
301,"Cinderella Boy",https://cdn.myanimelist.net/images/anime/7/89,1,Action,2,Adventure,4,Comedy,65,"Magical Sex Shift",7,Mystery,42,Seinen,0,blank,0,"blank"
302,"Mirai Shounen Conan",https://cdn.myanimelist.net/images/anime/6/17,2,Adventure,8,Drama,24,Sci-Fi,0,blank,0,blank,0,blank,0,blank,0,"blank"
303,"Aa! Megami-sama!: Chichaitte Koto wa Benri da",https://cdn.myanimelist.net/images/anime/1/30,4,Comedy,37,Supernatural,0,blank,0,blank,0,blank,0,blank,0,blank,0,"blank"
304,"Aa! Megami-sama! Movie",https://cdn.myanimelist.net/images/anime/5/71,4,Comedy,22,Romance,42,Seinen,37,Supernatural,0,blank,0,blank,0,blank,0,"blank"
305,"Abashiri Ikka",https://cdn.myanimelist.net/images/anime/1492,1,Action,4,Comedy,9,Ecchi,17,"Martial Arts",27,Shounen,0,blank,0,blank,0,"blank"
306,"Abenobashi Mahou☆Shoutengai",https://cdn.myanimelist.net/images/anime/1350,46,"Award Winning",4,Comedy,9,Ecchi,10,Fantasy,62,Isekai,20,Parody,0,blank,0,"blank"
307,"Kerokko Demetan",https://cdn.myanimelist.net/images/anime/1807,4,Comedy,10,Fantasy,15,Kids,0,blank,0,blank,0,blank,0,blank,0,"blank"
308,"Zettai Shounen",https://cdn.myanimelist.net/images/anime/12/4,8,Drama,10,Fantasy,7,Mystery,24,Sci-Fi,0,blank,0,blank,0,blank,0,"blank"
309,"Akahori Gedou Hour Rabuge",https://cdn.myanimelist.net/images/anime/4/75,4,Comedy,20,Parody,0,blank,0,blank,0,blank,0,blank,0,blank,0,"blank"
310,"Chiisana Obake: Acchi, Kocchi, Socchi",https://cdn.myanimelist.net/images/anime/1893,4,Comedy,37,Supernatural,0,blank,0,blank,0,blank,0,blank,0,blank,0,"blank"
311,"Ace wo Nerae!",https://cdn.myanimelist.net/images/anime/1414,8,Drama,22,Romance,23,School,25,Shoujo,30,Sports,0,blank,0,blank,0,"blank"
312,"Ace wo Nerae! Final Stage",https://cdn.myanimelist.net/images/anime/6/71,8,Drama,25,Shoujo,30,Sports,0,blank,0,blank,0,blank,0,blank,0,"blank"
313,"Ace wo Nerae! (1979)",https://cdn.myanimelist.net/images/anime/1306,8,Drama,22,Romance,23,School,25,Shoujo,30,Sports,0,blank,0,blank,0,"blank"
314,"Ace wo Nerae! 2",https://cdn.myanimelist.net/images/anime/6/71,8,Drama,25,Shoujo,30,Sports,0,blank,0,blank,0,blank,0,blank,0,"blank"
315,"Xiao Qian",https://cdn.myanimelist.net/images/anime/8/28,1,Action,8,Drama,10,Fantasy,22,Romance,0,blank,0,blank,0,blank,0,"blank"
316,"Nageki no Kenkou Yuuryouji",https://cdn.myanimelist.net/images/anime/9/41,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
317,"Final Fantasy VII: Advent Children",https://cdn.myanimelist.net/images/anime/1/31,1,Action,10,Fantasy,31,"Super Power",0,blank,0,blank,0,blank,0,blank,0,"blank"
318,"Hand Maid May",https://cdn.myanimelist.net/images/anime/13/1,4,Comedy,9,Ecchi,35,Harem,22,Romance,24,Sci-Fi,0,blank,0,blank,0,"blank"
319,"Happy World!",https://cdn.myanimelist.net/images/anime/1198,4,Comedy,9,Ecchi,10,Fantasy,22,Romance,0,blank,0,blank,0,blank,0,"blank"
